key,value,date
Arsenal,-49.29,2005-02-23
Arsenal,-46.21,2005-02-24
Arsenal,-51.41,2005-03-05
Arsenal,-50.9,2005-03-08
Arsenal,-63.7,2005-03-09
Arsenal,-67.26,2005-03-10
Arsenal,-68.15,2005-03-16
Arsenal,-68.15,2005-03-17
Arsenal,-65.37,2005-04-02
Arsenal,-67.36,2005-04-05
Arsenal,-67.36,2005-04-06
Arsenal,-72.34,2005-04-07
Arsenal,-72.35,2005-04-09
Arsenal,-60.05,2005-04-12
Arsenal,-60.93,2005-04-13
Arsenal,-60.93,2005-04-14
Arsenal,-60.93,2005-04-20
Arsenal,-38.14,2005-05-15
Arsenal,-46.19,2005-05-25
Arsenal,-46.19,2005-07-13
Arsenal,-46.19,2005-07-19
Arsenal,-46.2,2005-07-26
Arsenal,-46.19,2005-08-02
Arsenal,-46.19,2005-08-09
Arsenal,-46.19,2005-08-10
Arsenal,-55.2,2005-08-23
Arsenal,-55.19,2005-08-24
Arsenal,-59.63,2005-09-10
Arsenal,-72.61,2005-09-13
Arsenal,-73.87,2005-09-14
Arsenal,-72.99,2005-09-15
Arsenal,-82.16,2005-09-27
Arsenal,-74.59,2005-09-29
Arsenal,-82.24,2005-10-15
Arsenal,-100.77,2005-10-18
Arsenal,-96.5,2005-10-19
Arsenal,-100.51,2005-10-20
Arsenal,-94.84,2005-11-01
Arsenal,-83.23,2005-11-02
Arsenal,-81.94,2005-11-03
Arsenal,-69.2,2005-11-22
Arsenal,-67.2,2005-11-23
Arsenal,-71.38,2005-11-24
Arsenal,-69.84,2005-12-03
Arsenal,-87.22,2005-12-06
Arsenal,-81.13,2005-12-07
Arsenal,-87.99,2005-12-10
Arsenal,-100.46,2005-12-14
Arsenal,-100.46,2005-12-15
Arsenal,-120.8,2005-12-26
Arsenal,-118.14,2005-12-28
Arsenal,-117.77,2005-12-31
Arsenal,-132.21,2006-02-11
Arsenal,-118.95,2006-02-15
Arsenal,-118.95,2006-02-16
Arsenal,-118.95,2006-02-21
Arsenal,-108.35,2006-02-22
Arsenal,-97.98,2006-02-23
Arsenal,-99.93,2006-03-07
Arsenal,-99.8,2006-03-08
Arsenal,-98.03,2006-03-09
Arsenal,-95.17,2006-03-15
Arsenal,-90.92,2006-03-19
Arsenal,-80.14,2006-03-28
Arsenal,-67.83,2006-03-30
Arsenal,-67.84,2006-04-01
Arsenal,-56.34,2006-04-05
Arsenal,-49.1,2006-04-06
Arsenal,-72.84,2006-04-19
Arsenal,-68.89,2006-04-20
Arsenal,-74.21,2006-04-25
Arsenal,-69.06,2006-04-27
Arsenal,-69.06,2006-04-29
Arsenal,-54.62,2006-05-07
Arsenal,-40.34,2006-05-10
Arsenal,-40.34,2006-05-17
Arsenal,-46.4,2006-08-08
Arsenal,-45.05,2006-08-09
Arsenal,-45.05,2006-08-10
Arsenal,-54.98,2006-08-22
Arsenal,-54.98,2006-08-23
Arsenal,-42.83,2006-08-24
Arsenal,-62.13,2006-09-09
Arsenal,-69.89,2006-09-12
Arsenal,-73.44,2006-09-13
Arsenal,-66.23,2006-09-14
Arsenal,-66.23,2006-09-17
Arsenal,-59.74,2006-09-23
Arsenal,-63.1,2006-09-26
Arsenal,-58.97,2006-09-27
Arsenal,-65.57,2006-09-28
Arsenal,-54.23,2006-10-14
Arsenal,-55.89,2006-10-17
Arsenal,-65.96,2006-10-18
Arsenal,-72.22,2006-10-19
Arsenal,-63.88,2006-10-28
Arsenal,-73.04,2006-10-31
Arsenal,-76.1,2006-11-01
Arsenal,-82.86,2006-11-02
Arsenal,-83.16,2006-11-21
Arsenal,-80.91,2006-11-22
Arsenal,-71.12,2006-11-23
Arsenal,-102.38,2006-11-30
Arsenal,-95.35,2006-12-05
Arsenal,-96.81,2006-12-06
Arsenal,-86.13,2006-12-13
Arsenal,-83.04,2006-12-14
Arsenal,-93.63,2006-12-23
Arsenal,-90.63,2006-12-26
Arsenal,-79.28,2006-12-30
Arsenal,-59.43,2007-02-10
Arsenal,-61.34,2007-02-14
Arsenal,-61.34,2007-02-15
Arsenal,-61.34,2007-02-20
Arsenal,-67.35,2007-02-21
Arsenal,-68.97,2007-02-22
Arsenal,-71.7,2007-03-06
Arsenal,-75.03,2007-03-07
Arsenal,-84.8,2007-03-08
Arsenal,-84.79,2007-03-14
Arsenal,-82.63,2007-03-15
Arsenal,-106.85,2007-04-03
Arsenal,-106.86,2007-04-04
Arsenal,-101.58,2007-04-05
Arsenal,-101.58,2007-04-07
Arsenal,-120.65,2007-04-10
Arsenal,-132.63,2007-04-11
Arsenal,-132.64,2007-04-12
Arsenal,-123.2,2007-04-24
Arsenal,-127.06,2007-04-28
Arsenal,-109.82,2007-05-02
Arsenal,-105.21,2007-05-13
Arsenal,-100.88,2007-05-23
Arsenal,-99.69,2007-08-15
Arsenal,-100.41,2007-08-16
Arsenal,-101.18,2007-08-25
Arsenal,-100.14,2007-08-28
Arsenal,-100.14,2007-08-29
Arsenal,-98.31,2007-08-30
Arsenal,-59.67,2007-09-18
Arsenal,-50.46,2007-09-19
Arsenal,-39.17,2007-09-20
Arsenal,-39.63,2007-10-02
Arsenal,-38.35,2007-10-03
Arsenal,-38.34,2007-10-04
Arsenal,-39.35,2007-10-20
Arsenal,-45.24,2007-10-23
Arsenal,-46.43,2007-10-24
Arsenal,-46.43,2007-10-25
Arsenal,-48.15,2007-11-03
Arsenal,-49.69,2007-11-06
Arsenal,-49.69,2007-11-07
Arsenal,-56.49,2007-11-08
Arsenal,-38.85,2007-11-27
Arsenal,-50.44,2007-11-28
Arsenal,-50.44,2007-11-29
Arsenal,-45.94,2007-12-05
Arsenal,-50.42,2007-12-06
Arsenal,-64.44,2007-12-11
Arsenal,-64.44,2007-12-12
Arsenal,-62.28,2007-12-16
Arsenal,-62.05,2007-12-20
Arsenal,-39.83,2008-01-12
Arsenal,-50.66,2008-02-02
Arsenal,-20.94,2008-02-13
Arsenal,-20.94,2008-02-14
Arsenal,-20.94,2008-02-19
Arsenal,-20.94,2008-02-20
Arsenal,-25.22,2008-02-21
Arsenal,-46.64,2008-03-04
Arsenal,-36.9,2008-03-05
Arsenal,-36.9,2008-03-06
Arsenal,-42.94,2008-03-11
Arsenal,-42.94,2008-03-12
Arsenal,-42.94,2008-03-13
Arsenal,-53.41,2008-03-23
Arsenal,-68.23,2008-04-01
Arsenal,-75.41,2008-04-02
Arsenal,-75.45,2008-04-08
Arsenal,-87.71,2008-04-09
Arsenal,-90.23,2008-04-23
Arsenal,-80.61,2008-04-29
Arsenal,-85.18,2008-05-11
Arsenal,-84.73,2008-07-17
Arsenal,-84.72,2008-07-31
Arsenal,-84.73,2008-08-13
Arsenal,-83.0,2008-08-14
Arsenal,-90.3,2008-08-27
Arsenal,-89.03,2008-08-28
Arsenal,-84.73,2008-09-13
Arsenal,-71.0,2008-09-16
Arsenal,-73.76,2008-09-17
Arsenal,-78.09,2008-09-18
Arsenal,-87.79,2008-09-30
Arsenal,-81.19,2008-10-01
Arsenal,-74.42,2008-10-02
Arsenal,-84.56,2008-10-21
Arsenal,-78.41,2008-10-22
Arsenal,-80.34,2008-10-23
Arsenal,-80.35,2008-10-26
Arsenal,-67.5,2008-10-29
Arsenal,-76.34,2008-11-01
Arsenal,-91.42,2008-11-04
Arsenal,-91.42,2008-11-05
Arsenal,-93.4,2008-11-06
Arsenal,-79.97,2008-11-15
Arsenal,-112.52,2008-11-25
Arsenal,-110.02,2008-11-26
Arsenal,-109.12,2008-11-27
Arsenal,-100.32,2008-12-03
Arsenal,-100.33,2008-12-04
Arsenal,-100.32,2008-12-06
Arsenal,-98.94,2008-12-09
Arsenal,-98.94,2008-12-10
Arsenal,-100.56,2008-12-17
Arsenal,-100.56,2008-12-18
Arsenal,-100.17,2008-12-26
Arsenal,-128.93,2009-02-18
Arsenal,-131.5,2009-02-19
Arsenal,-131.49,2009-02-21
Arsenal,-139.47,2009-02-24
Arsenal,-135.43,2009-02-25
Arsenal,-135.42,2009-02-26
Arsenal,-139.18,2009-03-10
Arsenal,-139.18,2009-03-11
Arsenal,-154.47,2009-03-12
Arsenal,-127.75,2009-03-19
Arsenal,-100.94,2009-04-04
Arsenal,-99.53,2009-04-07
Arsenal,-89.39,2009-04-09
Arsenal,-89.39,2009-04-11
Arsenal,-82.91,2009-04-15
Arsenal,-85.63,2009-04-16
Arsenal,-84.81,2009-04-28
Arsenal,-92.38,2009-05-02
Arsenal,-106.84,2009-05-06
Arsenal,-116.25,2009-05-24
Arsenal,-114.18,2009-05-27
Arsenal,-100.82,2009-07-30
Arsenal,-100.82,2009-08-06
Arsenal,-83.68,2009-08-18
Arsenal,-64.5,2009-08-20
Arsenal,-67.45,2009-08-26
Arsenal,-66.58,2009-08-27
Arsenal,-66.58,2009-08-29
Arsenal,-76.78,2009-09-12
Arsenal,-98.45,2009-09-15
Arsenal,-100.76,2009-09-16
Arsenal,-96.89,2009-09-17
Arsenal,-93.0,2009-09-29
Arsenal,-90.19,2009-09-30
Arsenal,-92.37,2009-10-01
Arsenal,-79.69,2009-10-17
Arsenal,-79.02,2009-10-20
Arsenal,-84.79,2009-10-21
Arsenal,-87.65,2009-10-22
Arsenal,-79.56,2009-10-31
Arsenal,-75.97,2009-11-03
Arsenal,-67.74,2009-11-04
Arsenal,-65.28,2009-11-05
Arsenal,-66.1,2009-11-21
Arsenal,-80.44,2009-11-24
Arsenal,-77.8,2009-11-25
Arsenal,-111.47,2009-12-02
Arsenal,-111.47,2009-12-03
Arsenal,-111.47,2009-12-05
Arsenal,-96.04,2009-12-08
Arsenal,-86.93,2009-12-09
Arsenal,-81.49,2009-12-16
Arsenal,-88.52,2009-12-17
Chelsea,-105.81,2000-02-05
Chelsea,-79.02,2000-02-29
Chelsea,-86.49,2000-03-01
Chelsea,-89.94,2000-03-02
Chelsea,-77.36,2000-03-07
Chelsea,-84.29,2000-03-08
Chelsea,-81.19,2000-03-09
Chelsea,-88.63,2000-03-14
Chelsea,-76.76,2000-03-15
Chelsea,-80.41,2000-03-16
Chelsea,-88.42,2000-03-21
Chelsea,-89.5,2000-03-22
Chelsea,-100.03,2000-03-23
Chelsea,-104.81,2000-04-04
Chelsea,-106.23,2000-04-05
Chelsea,-96.06,2000-04-06
Chelsea,-113.45,2000-04-18
Chelsea,-134.19,2000-04-19
Chelsea,-117.35,2000-04-20
Chelsea,-131.72,2000-05-17
Chelsea,-131.72,2000-08-09
Chelsea,-140.55,2000-08-23
Chelsea,-140.06,2000-09-12
Chelsea,-140.06,2000-09-13
Chelsea,-142.29,2000-09-14
Chelsea,-164.95,2000-09-19
Chelsea,-163.83,2000-09-20
Chelsea,-163.83,2000-09-23
Chelsea,-151.62,2000-09-26
Chelsea,-137.73,2000-09-27
Chelsea,-137.73,2000-09-28
Chelsea,-141.69,2000-10-14
Chelsea,-157.4,2000-10-17
Chelsea,-157.41,2000-10-18
Chelsea,-158.41,2000-10-24
Chelsea,-148.29,2000-10-25
Chelsea,-148.29,2000-10-26
Chelsea,-144.25,2000-11-04
Chelsea,-157.18,2000-11-07
Chelsea,-157.18,2000-11-08
Chelsea,-159.58,2000-11-09
Chelsea,-162.65,2000-11-18
Chelsea,-178.45,2000-11-21
Chelsea,-181.51,2000-11-22
Chelsea,-181.51,2000-11-23
Chelsea,-193.43,2000-12-05
Chelsea,-193.43,2000-12-06
Chelsea,-199.17,2000-12-07
Chelsea,-182.8,2000-12-23
Chelsea,-178.99,2001-01-13
Chelsea,-178.4,2001-01-20
Chelsea,-171.31,2001-02-03
Chelsea,-180.89,2001-02-10
Chelsea,-175.23,2001-02-13
Chelsea,-175.23,2001-02-14
Chelsea,-177.73,2001-02-15
Chelsea,-177.73,2001-02-20
Chelsea,-172.86,2001-02-21
Chelsea,-172.86,2001-02-22
Chelsea,-181.07,2001-03-03
Chelsea,-181.72,2001-03-06
Chelsea,-181.71,2001-03-07
Chelsea,-166.97,2001-03-08
Chelsea,-166.97,2001-03-13
Chelsea,-168.53,2001-03-14
Chelsea,-168.53,2001-03-15
Chelsea,-187.46,2001-03-31
Chelsea,-170.17,2001-04-03
Chelsea,-157.41,2001-04-04
Chelsea,-157.41,2001-04-05
Chelsea,-145.72,2001-04-14
Chelsea,-143.82,2001-04-17
Chelsea,-131.35,2001-04-18
Chelsea,-122.52,2001-04-19
Chelsea,-127.16,2001-04-28
Chelsea,-140.31,2001-05-02
Chelsea,-120.6,2001-05-08
Chelsea,-103.99,2001-05-16
Chelsea,-103.99,2001-05-19
Chelsea,-82.19,2001-08-08
Chelsea,-88.48,2001-08-21
Chelsea,-77.42,2001-09-11
Chelsea,-77.42,2001-09-15
Chelsea,-60.59,2001-09-18
Chelsea,-63.87,2001-09-19
Chelsea,-63.87,2001-09-20
Chelsea,-57.25,2001-09-22
Chelsea,-69.0,2001-09-25
Chelsea,-64.77,2001-09-26
Chelsea,-64.77,2001-09-27
Chelsea,-60.79,2001-09-29
Chelsea,-70.72,2001-10-10
Chelsea,-84.65,2001-10-13
Chelsea,-88.83,2001-10-16
Chelsea,-88.83,2001-10-17
Chelsea,-77.63,2001-10-18
Chelsea,-74.12,2001-10-23
Chelsea,-77.74,2001-10-24
Chelsea,-92.66,2001-10-30
Chelsea,-96.97,2001-10-31
Chelsea,-96.97,2001-11-01
Chelsea,-121.65,2001-11-17
Chelsea,-118.28,2001-11-20
Chelsea,-106.34,2001-11-21
Chelsea,-106.34,2001-11-22
Chelsea,-110.09,2001-12-01
Chelsea,-92.54,2001-12-04
Chelsea,-92.55,2001-12-05
Chelsea,-107.85,2001-12-06
Chelsea,-52.2,2001-12-26
Chelsea,-82.24,2002-02-19
Chelsea,-82.24,2002-02-20
Chelsea,-81.25,2002-02-21
Chelsea,-84.24,2002-02-26
Chelsea,-88.47,2002-02-27
Chelsea,-88.46,2002-02-28
Chelsea,-93.47,2002-03-12
Chelsea,-93.47,2002-03-13
Chelsea,-80.42,2002-03-19
Chelsea,-92.16,2002-03-20
Chelsea,-86.57,2002-03-30
Chelsea,-89.59,2002-04-02
Chelsea,-102.29,2002-04-03
Chelsea,-102.3,2002-04-06
Chelsea,-99.08,2002-04-09
Chelsea,-99.08,2002-04-10
Chelsea,-126.99,2002-04-24
Chelsea,-114.5,2002-05-01
Chelsea,-101.97,2002-05-11
Chelsea,-113.06,2002-08-14
Chelsea,-109.63,2002-08-15
Chelsea,-102.51,2002-08-27
Chelsea,-106.44,2002-08-28
Chelsea,-107.92,2002-08-29
Chelsea,-104.44,2002-09-11
Chelsea,-95.32,2002-09-14
Chelsea,-92.67,2002-09-17
Chelsea,-98.01,2002-09-18
Chelsea,-98.01,2002-09-19
Chelsea,-99.04,2002-09-21
Chelsea,-102.16,2002-09-24
Chelsea,-102.16,2002-09-25
Chelsea,-119.68,2002-09-28
Chelsea,-143.76,2002-10-01
Chelsea,-143.76,2002-10-02
Chelsea,-149.77,2002-10-03
Chelsea,-177.73,2002-10-19
Chelsea,-153.02,2002-10-22
Chelsea,-137.79,2002-10-23
Chelsea,-137.8,2002-10-26
Chelsea,-119.65,2002-10-29
Chelsea,-119.66,2002-10-30
Chelsea,-114.02,2002-10-31
Chelsea,-117.34,2002-11-12
Chelsea,-111.34,2002-11-13
Chelsea,-111.34,2002-11-14
Chelsea,-110.88,2002-11-23
Chelsea,-102.47,2002-11-26
Chelsea,-102.47,2002-11-27
Chelsea,-115.69,2002-11-28
Chelsea,-95.88,2002-12-10
Chelsea,-95.87,2002-12-11
Chelsea,-101.83,2002-12-12
Chelsea,-88.96,2002-12-26
Chelsea,-101.87,2003-01-01
Chelsea,-107.69,2003-02-18
Chelsea,-101.44,2003-02-19
Chelsea,-103.55,2003-02-20
Chelsea,-122.9,2003-02-25
Chelsea,-129.64,2003-02-26
Chelsea,-129.64,2003-02-27
Chelsea,-137.67,2003-03-11
Chelsea,-137.67,2003-03-12
Chelsea,-129.85,2003-03-13
Chelsea,-127.64,2003-03-18
Chelsea,-118.58,2003-03-19
Chelsea,-118.58,2003-03-20
Chelsea,-113.0,2003-04-05
Chelsea,-117.92,2003-04-08
Chelsea,-110.85,2003-04-12
Chelsea,-122.37,2003-04-19
Chelsea,-127.96,2003-04-23
Chelsea,-149.62,2003-05-11
Chelsea,-146.38,2003-08-13
Chelsea,-144.94,2003-08-14
Chelsea,-140.86,2003-08-26
Chelsea,-140.42,2003-08-27
Chelsea,-141.43,2003-08-28
Chelsea,-132.07,2003-09-16
Chelsea,-130.45,2003-09-17
Chelsea,-117.82,2003-09-24
Chelsea,-119.22,2003-09-30
Chelsea,-119.22,2003-10-01
Chelsea,-126.59,2003-10-15
Chelsea,-134.75,2003-10-21
Chelsea,-134.74,2003-10-22
Chelsea,-105.83,2003-11-04
Chelsea,-86.29,2003-11-05
Chelsea,-86.29,2003-11-06
Chelsea,-78.01,2003-11-25
Chelsea,-78.01,2003-11-26
Chelsea,-90.04,2003-11-27
Chelsea,-73.26,2003-12-06
Chelsea,-80.43,2003-12-09
Chelsea,-71.47,2003-12-10
Chelsea,-84.97,2003-12-26
Chelsea,-101.97,2004-01-07
Chelsea,-77.63,2004-02-24
Chelsea,-83.31,2004-02-25
Chelsea,-76.61,2004-02-26
Chelsea,-74.44,2004-03-03
Chelsea,-74.44,2004-03-09
Chelsea,-74.24,2004-03-10
Chelsea,-76.44,2004-03-11
Chelsea,-74.27,2004-03-20
Chelsea,-78.8,2004-03-25
Chelsea,-34.44,2004-04-08
Chelsea,-54.83,2004-04-14
Chelsea,-64.49,2004-04-20
Chelsea,-74.41,2004-04-22
Chelsea,-57.25,2004-05-05
Chelsea,-63.48,2004-05-06
Chelsea,-63.48,2004-05-08
Chelsea,-65.69,2004-05-15
Chelsea,-65.11,2004-08-10
Chelsea,-65.12,2004-08-11
Chelsea,-61.82,2004-08-24
Chelsea,-57.91,2004-08-25
Chelsea,-72.02,2004-09-14
Chelsea,-60.92,2004-09-15
Chelsea,-60.92,2004-09-16
Chelsea,-60.56,2004-09-25
Chelsea,-58.57,2004-09-28
Chelsea,-58.57,2004-09-29
Chelsea,-46.2,2004-09-30
Chelsea,-60.92,2004-10-19
Chelsea,-60.93,2004-10-20
Chelsea,-56.13,2004-10-21
Chelsea,-40.44,2004-10-30
Chelsea,-28.16,2004-11-02
Chelsea,-15.72,2004-11-03
Chelsea,-15.72,2004-11-04
Chelsea,-2.61,2004-11-20
Chelsea,-0.51,2004-11-23
Chelsea,-0.5,2004-11-24
Chelsea,-8.79,2004-11-25
Chelsea,0.0,2004-12-04
Chelsea,0.0,2004-12-07
Chelsea,0.0,2004-12-08
Chelsea,0.0,2004-12-15
Chelsea,0.0,2004-12-16
Chelsea,0.0,2004-12-26
Chelsea,0.0,2005-01-01
Chelsea,0.0,2005-01-15
