key,value,date
Arsenal,-115.04,1983-08-24
Arsenal,-115.05,1983-08-27
Arsenal,-100.52,1983-08-31
Arsenal,-107.47,1983-09-03
Arsenal,-121.17,1983-09-10
Arsenal,-142.65,1983-09-14
Arsenal,-144.26,1983-09-17
Arsenal,-130.37,1983-09-24
Arsenal,-114.74,1983-09-28
Arsenal,-115.84,1983-10-01
Arsenal,-110.73,1983-10-15
Arsenal,-134.96,1983-10-19
Arsenal,-128.32,1983-10-22
Arsenal,-121.95,1983-10-29
Arsenal,-105.05,1983-11-02
Arsenal,-138.25,1983-11-12
Arsenal,-144.25,1983-11-19
Arsenal,-140.29,1983-11-23
Arsenal,-155.89,1983-12-03
Arsenal,-169.81,1983-12-07
Arsenal,-169.81,1983-12-10
Arsenal,-155.89,1983-12-17
Arsenal,-153.25,1983-12-26
Arsenal,-140.88,1983-12-27
Arsenal,-138.1,1983-12-31
Arsenal,-149.2,1984-01-02
Arsenal,-146.88,1984-02-04
Arsenal,-163.45,1984-02-25
Arsenal,-154.78,1984-03-03
Arsenal,-151.93,1984-03-07
Arsenal,-154.04,1984-03-10
Arsenal,-146.01,1984-03-21
Arsenal,-158.31,1984-03-31
Arsenal,-152.81,1984-04-07
Arsenal,-151.64,1984-04-11
Arsenal,-152.0,1984-04-14
Arsenal,-129.44,1984-04-25
Arsenal,-135.79,1984-04-28
Arsenal,-109.13,1984-05-07
Arsenal,-116.99,1984-05-09
Arsenal,-116.99,1984-05-12
Arsenal,-112.65,1984-05-23
Arsenal,-112.66,1984-05-30
Arsenal,-111.01,1984-08-25
Arsenal,-125.18,1984-09-01
Arsenal,-110.47,1984-09-08
Arsenal,-87.17,1984-09-15
Arsenal,-87.65,1984-09-18
Arsenal,-87.65,1984-09-19
Arsenal,-90.19,1984-09-22
Arsenal,-85.24,1984-09-29
Arsenal,-58.55,1984-10-02
Arsenal,-58.55,1984-10-03
Arsenal,-60.76,1984-10-06
Arsenal,-30.52,1984-10-20
Arsenal,-18.94,1984-10-24
Arsenal,-22.59,1984-10-27
Arsenal,-57.72,1984-11-07
Arsenal,-60.28,1984-11-10
Arsenal,-65.84,1984-11-24
Arsenal,-76.94,1984-11-28
Arsenal,-76.93,1984-12-01
Arsenal,-67.57,1984-12-12
Arsenal,-67.57,1984-12-15
Arsenal,-73.86,1984-12-26
Arsenal,-67.12,1984-12-29
Arsenal,-59.26,1985-01-01
Arsenal,-73.47,1985-02-02
Arsenal,-85.54,1985-02-23
Arsenal,-96.78,1985-03-02
Arsenal,-97.3,1985-03-06
Arsenal,-100.26,1985-03-16
Arsenal,-88.24,1985-03-20
Arsenal,-94.33,1985-03-23
Arsenal,-126.05,1985-04-06
Arsenal,-125.52,1985-04-10
Arsenal,-124.04,1985-04-24
Arsenal,-124.69,1985-04-27
Arsenal,-116.17,1985-05-04
Arsenal,-130.28,1985-05-06
Arsenal,-129.48,1985-05-11
Arsenal,-131.15,1985-05-15
Arsenal,-136.4,1985-05-29
Arsenal,-125.97,1985-08-17
Arsenal,-126.91,1985-08-24
Arsenal,-124.14,1985-08-26
Arsenal,-127.45,1985-08-31
Arsenal,-115.79,1985-09-07
Arsenal,-109.42,1985-09-14
Arsenal,-99.66,1985-09-21
Arsenal,-115.87,1985-09-28
Arsenal,-127.13,1985-10-05
Arsenal,-113.6,1985-10-26
Arsenal,-121.82,1985-11-02
Arsenal,-120.99,1985-11-09
Arsenal,-138.93,1985-11-16
Arsenal,-138.39,1985-11-23
Arsenal,-145.6,1985-11-30
Arsenal,-146.02,1985-12-07
Arsenal,-160.18,1985-12-14
Arsenal,-133.03,1985-12-21
Arsenal,-99.52,1986-01-18
Arsenal,-105.01,1986-02-01
Arsenal,-69.91,1986-03-22
Arsenal,-69.62,1986-03-29
Arsenal,-76.02,1986-03-31
Arsenal,-131.51,1986-04-26
Arsenal,-137.59,1986-05-03
Arsenal,-154.12,1986-08-23
Arsenal,-154.07,1986-08-25
Arsenal,-155.17,1986-08-30
Arsenal,-139.35,1986-09-06
Arsenal,-155.35,1986-09-13
Arsenal,-154.32,1986-09-17
Arsenal,-154.33,1986-09-20
Arsenal,-144.45,1986-10-01
Arsenal,-144.46,1986-10-04
Arsenal,-135.59,1986-10-11
Arsenal,-115.27,1986-10-18
Arsenal,-111.49,1986-10-22
Arsenal,-89.24,1986-10-26
Arsenal,-89.24,1986-11-01
Arsenal,-85.54,1986-11-05
Arsenal,-85.53,1986-11-08
Arsenal,-72.64,1986-11-29
Arsenal,-50.02,1986-12-20
Arsenal,-37.29,1986-12-26
Arsenal,-32.04,1987-01-01
Arsenal,-34.2,1987-01-24
Arsenal,-47.41,1987-02-14
Arsenal,-49.12,1987-03-07
Arsenal,-101.44,1987-04-18
Arsenal,-98.0,1987-04-20
Arsenal,-85.55,1987-04-25
Arsenal,-111.48,1987-05-02
Arsenal,-86.77,1987-05-09
Arsenal,-97.82,1987-08-15
Arsenal,-124.18,1987-09-12
Arsenal,-116.47,1987-09-19
Arsenal,-117.08,1987-09-26
Arsenal,-115.76,1987-10-03
Arsenal,-96.46,1987-10-24
Arsenal,-91.95,1987-11-14
Arsenal,-110.74,1987-12-26
Arsenal,-131.32,1987-12-28
Arsenal,-155.58,1988-01-16
Arsenal,-170.46,1988-02-13
Arsenal,-158.74,1988-03-26
Arsenal,-165.46,1988-04-02
Arsenal,-169.5,1988-04-30
Arsenal,-163.36,1988-05-02
Arsenal,-159.97,1988-05-07
Arsenal,-150.37,1988-08-27
Arsenal,-138.02,1988-09-03
Arsenal,-156.37,1988-09-07
Arsenal,-156.37,1988-09-10
Arsenal,-142.39,1988-09-17
Arsenal,-139.04,1988-09-24
Arsenal,-154.18,1988-10-01
Arsenal,-128.28,1988-10-05
Arsenal,-117.54,1988-10-22
Arsenal,-105.76,1988-10-26
Arsenal,-79.95,1988-11-09
Arsenal,-79.95,1988-11-12
Arsenal,-66.37,1988-11-19
Arsenal,-68.2,1988-12-17
Arsenal,-48.42,1988-12-26
Arsenal,-8.44,1989-01-21
Arsenal,-19.79,1989-03-01
Arsenal,-23.25,1989-03-11
Arsenal,-62.24,1989-05-13
Arsenal,-58.79,1989-08-19
Arsenal,-64.23,1989-08-26
Arsenal,-65.74,1989-09-09
Arsenal,-74.64,1989-09-13
Arsenal,-74.64,1989-09-16
Arsenal,-58.79,1989-09-23
Arsenal,-66.76,1989-09-26
Arsenal,-67.37,1989-10-14
Arsenal,-77.42,1989-10-21
Arsenal,-80.1,1989-11-04
Arsenal,-38.19,1989-12-09
Arsenal,-26.93,1989-12-26
Arsenal,-38.27,1989-12-30
Chelsea,-364.63,1980-01-12
Chelsea,-355.71,1980-02-09
Chelsea,-366.06,1980-02-23
Chelsea,-362.0,1980-03-01
Chelsea,-362.7,1980-03-05
Chelsea,-356.46,1980-03-11
Chelsea,-367.91,1980-03-15
Chelsea,-369.56,1980-03-19
Chelsea,-372.97,1980-03-22
Chelsea,-363.71,1980-04-05
Chelsea,-365.99,1980-04-09
Chelsea,-364.3,1980-04-19
Chelsea,-354.61,1980-04-23
Chelsea,-359.72,1980-04-26
Chelsea,-354.49,1980-05-03
Chelsea,-340.25,1980-05-14
Chelsea,-340.26,1980-05-28
Chelsea,-340.25,1980-08-16
Chelsea,-349.18,1980-08-23
Chelsea,-328.25,1980-08-30
Chelsea,-333.98,1980-09-06
Chelsea,-340.1,1980-09-13
Chelsea,-335.49,1980-09-17
Chelsea,-335.33,1980-09-20
Chelsea,-338.68,1980-09-27
Chelsea,-332.84,1980-10-01
Chelsea,-333.06,1980-10-04
Chelsea,-330.05,1980-10-11
Chelsea,-320.66,1980-10-18
Chelsea,-309.63,1980-10-22
Chelsea,-314.17,1980-10-25
Chelsea,-289.0,1980-11-05
Chelsea,-292.23,1980-11-08
Chelsea,-301.5,1980-11-15
Chelsea,-282.83,1980-11-22
Chelsea,-263.3,1980-11-26
Chelsea,-263.3,1980-11-29
Chelsea,-269.15,1980-12-06
Chelsea,-276.2,1980-12-10
Chelsea,-276.21,1980-12-13
Chelsea,-290.84,1980-12-20
Chelsea,-305.71,1980-12-26
Chelsea,-314.49,1980-12-27
Chelsea,-311.71,1981-01-10
Chelsea,-299.96,1981-01-17
Chelsea,-310.16,1981-01-31
Chelsea,-287.35,1981-02-07
Chelsea,-268.64,1981-02-21
Chelsea,-279.05,1981-02-28
Chelsea,-291.81,1981-03-04
Chelsea,-304.04,1981-03-18
Chelsea,-306.09,1981-03-21
Chelsea,-312.28,1981-03-28
Chelsea,-328.42,1981-04-08
Chelsea,-310.43,1981-04-18
Chelsea,-323.04,1981-04-22
Chelsea,-337.52,1981-04-25
Chelsea,-345.25,1981-05-02
Chelsea,-351.65,1981-05-06
Chelsea,-354.45,1981-05-20
Chelsea,-354.44,1981-05-27
Chelsea,-362.15,1981-08-29
Chelsea,-336.93,1981-09-05
Chelsea,-334.75,1981-09-12
Chelsea,-341.9,1981-09-16
Chelsea,-341.89,1981-09-19
Chelsea,-354.36,1981-09-26
Chelsea,-330.99,1981-09-29
Chelsea,-331.0,1981-09-30
Chelsea,-331.08,1981-10-03
Chelsea,-330.04,1981-10-10
Chelsea,-321.1,1981-10-21
Chelsea,-328.0,1981-10-24
Chelsea,-328.58,1981-10-31
Chelsea,-354.71,1981-11-04
Chelsea,-356.7,1981-11-07
Chelsea,-359.32,1981-11-21
Chelsea,-351.93,1981-11-28
Chelsea,-335.32,1981-12-05
Chelsea,-324.65,1982-01-30
Chelsea,-331.63,1982-02-06
Chelsea,-326.97,1982-02-20
Chelsea,-335.7,1982-02-27
Chelsea,-352.01,1982-03-03
Chelsea,-342.39,1982-03-17
Chelsea,-335.08,1982-03-20
Chelsea,-354.83,1982-03-27
Chelsea,-377.01,1982-04-07
Chelsea,-377.09,1982-04-10
Chelsea,-377.36,1982-04-17
Chelsea,-372.34,1982-04-21
Chelsea,-372.34,1982-04-24
Chelsea,-394.56,1982-05-01
Chelsea,-398.92,1982-05-08
Chelsea,-408.62,1982-05-15
Chelsea,-405.9,1982-05-26
Chelsea,-405.9,1982-08-17
Chelsea,-405.89,1982-08-25
Chelsea,-405.9,1982-08-28
Chelsea,-393.17,1982-09-04
Chelsea,-413.43,1982-09-11
Chelsea,-402.8,1982-09-14
Chelsea,-402.91,1982-09-15
Chelsea,-402.91,1982-09-18
Chelsea,-403.33,1982-09-25
Chelsea,-411.74,1982-09-26
Chelsea,-411.75,1982-09-28
Chelsea,-411.74,1982-09-29
Chelsea,-411.74,1982-10-02
Chelsea,-391.4,1982-10-09
Chelsea,-376.49,1982-10-16
Chelsea,-383.45,1982-10-20
Chelsea,-382.28,1982-10-23
Chelsea,-373.29,1982-10-30
Chelsea,-382.48,1982-11-03
Chelsea,-383.69,1982-11-06
Chelsea,-402.19,1982-11-13
Chelsea,-402.36,1982-11-20
Chelsea,-417.46,1982-11-27
Chelsea,-427.08,1982-12-04
Chelsea,-409.63,1982-12-11
Chelsea,-418.63,1982-12-18
Chelsea,-425.21,1982-12-27
Chelsea,-414.75,1982-12-28
Chelsea,-412.41,1983-01-01
Chelsea,-422.9,1983-01-03
Chelsea,-432.86,1983-01-15
Chelsea,-426.28,1983-01-22
Chelsea,-429.8,1983-02-05
Chelsea,-454.68,1983-02-26
Chelsea,-445.61,1983-03-02
Chelsea,-438.03,1983-03-05
Chelsea,-448.01,1983-03-16
Chelsea,-430.23,1983-03-19
Chelsea,-433.47,1983-04-02
Chelsea,-430.13,1983-04-04
Chelsea,-448.68,1983-04-09
Chelsea,-445.32,1983-04-23
Chelsea,-433.94,1983-04-30
Chelsea,-417.82,1983-05-07
Chelsea,-401.12,1983-05-14
Chelsea,-393.74,1983-08-24
Chelsea,-393.74,1983-08-27
Chelsea,-375.75,1983-08-31
Chelsea,-382.7,1983-09-03
Chelsea,-363.18,1983-09-10
Chelsea,-368.47,1983-09-14
Chelsea,-370.08,1983-09-17
Chelsea,-377.39,1983-09-24
Chelsea,-371.17,1983-09-28
Chelsea,-372.26,1983-10-01
Chelsea,-330.52,1983-10-15
Chelsea,-336.98,1983-10-19
Chelsea,-330.34,1983-10-22
Chelsea,-335.56,1983-10-29
Chelsea,-337.6,1983-11-02
Chelsea,-356.43,1983-11-12
Chelsea,-339.6,1983-11-19
Chelsea,-332.06,1983-11-23
Chelsea,-328.07,1983-12-03
Chelsea,-328.47,1983-12-07
Chelsea,-328.46,1983-12-10
Chelsea,-306.42,1983-12-17
Chelsea,-323.02,1983-12-26
Chelsea,-315.13,1983-12-27
Chelsea,-311.86,1983-12-31
Chelsea,-315.34,1984-01-02
Chelsea,-302.99,1984-02-04
Chelsea,-289.19,1984-02-25
Chelsea,-296.93,1984-03-03
Chelsea,-288.4,1984-03-07
Chelsea,-290.52,1984-03-10
Chelsea,-274.83,1984-03-21
Chelsea,-292.71,1984-03-31
Chelsea,-302.94,1984-04-07
Chelsea,-300.36,1984-04-11
Chelsea,-300.71,1984-04-14
Chelsea,-273.54,1984-04-25
Chelsea,-279.89,1984-04-28
Chelsea,-246.43,1984-05-07
Chelsea,-246.06,1984-05-09
Chelsea,-246.06,1984-05-12
Chelsea,-227.32,1984-05-23
Chelsea,-227.33,1984-05-30
Chelsea,-225.68,1984-08-25
Chelsea,-223.88,1984-09-01
Chelsea,-217.04,1984-09-08
Chelsea,-211.76,1984-09-15
Chelsea,-192.92,1984-09-18
Chelsea,-192.92,1984-09-19
Chelsea,-195.45,1984-09-22
Chelsea,-195.28,1984-09-29
Chelsea,-165.16,1984-10-02
Chelsea,-165.16,1984-10-03
Chelsea,-167.37,1984-10-06
Chelsea,-161.43,1984-10-20
Chelsea,-156.62,1984-10-24
Chelsea,-160.27,1984-10-27
Chelsea,-159.76,1984-11-07
Chelsea,-162.32,1984-11-10
Chelsea,-163.97,1984-11-24
Chelsea,-161.39,1984-11-28
Chelsea,-161.39,1984-12-01
Chelsea,-134.57,1984-12-12
Chelsea,-134.57,1984-12-15
Chelsea,-136.56,1984-12-26
Chelsea,-119.95,1984-12-29
Chelsea,-132.82,1985-01-01
Chelsea,-133.22,1985-02-02
Chelsea,-134.43,1985-02-23
Chelsea,-144.76,1985-03-02
Chelsea,-159.15,1985-03-06
Chelsea,-174.39,1985-03-16
Chelsea,-147.86,1985-03-20
Chelsea,-153.96,1985-03-23
Chelsea,-151.33,1985-04-06
Chelsea,-151.93,1985-04-10
Chelsea,-146.48,1985-04-24
Chelsea,-147.13,1985-04-27
Chelsea,-145.31,1985-05-04
Chelsea,-151.3,1985-05-06
Chelsea,-144.68,1985-05-11
Chelsea,-155.47,1985-05-15
Chelsea,-160.72,1985-05-29
Chelsea,-150.29,1985-08-17
Chelsea,-146.4,1985-08-24
Chelsea,-129.29,1985-08-26
Chelsea,-133.46,1985-08-31
Chelsea,-136.77,1985-09-07
Chelsea,-139.34,1985-09-14
Chelsea,-125.85,1985-09-21
Chelsea,-129.84,1985-09-28
Chelsea,-144.03,1985-10-05
Chelsea,-134.41,1985-10-26
Chelsea,-144.31,1985-11-02
Chelsea,-135.29,1985-11-09
Chelsea,-135.95,1985-11-16
Chelsea,-125.96,1985-11-23
Chelsea,-127.16,1985-11-30
Chelsea,-115.69,1985-12-07
Chelsea,-119.41,1985-12-14
Chelsea,-100.86,1985-12-21
Chelsea,-64.74,1986-01-18
Chelsea,-60.88,1986-02-01
Chelsea,-79.97,1986-03-22
Chelsea,-75.58,1986-03-29
Chelsea,-96.92,1986-03-31
Chelsea,-118.45,1986-04-26
Chelsea,-146.97,1986-05-03
Chelsea,-180.97,1986-08-23
Chelsea,-192.15,1986-08-25
Chelsea,-183.84,1986-08-30
Chelsea,-185.19,1986-09-06
Chelsea,-212.8,1986-09-13
Chelsea,-196.95,1986-09-17
Chelsea,-196.95,1986-09-20
Chelsea,-180.51,1986-10-01
Chelsea,-180.51,1986-10-04
Chelsea,-198.55,1986-10-11
Chelsea,-191.04,1986-10-18
Chelsea,-190.63,1986-10-22
Chelsea,-180.26,1986-10-26
Chelsea,-180.26,1986-11-01
Chelsea,-186.94,1986-11-05
Chelsea,-186.93,1986-11-08
Chelsea,-199.68,1986-11-29
Chelsea,-219.3,1986-12-20
Chelsea,-224.8,1986-12-26
Chelsea,-198.46,1987-01-01
Chelsea,-202.48,1987-01-24
Chelsea,-181.49,1987-02-14
Chelsea,-178.68,1987-03-07
Chelsea,-159.59,1987-04-18
Chelsea,-162.3,1987-04-20
Chelsea,-158.39,1987-04-25
Chelsea,-172.56,1987-05-02
Chelsea,-166.23,1987-05-09
Chelsea,-163.5,1987-08-15
Chelsea,-155.92,1987-09-12
Chelsea,-167.32,1987-09-19
Chelsea,-170.74,1987-09-26
Chelsea,-154.39,1987-10-03
Chelsea,-165.6,1987-10-24
Chelsea,-188.36,1987-11-14
Chelsea,-212.81,1987-12-26
Chelsea,-222.28,1987-12-28
Chelsea,-249.3,1988-01-16
Chelsea,-266.37,1988-02-13
Chelsea,-272.74,1988-03-26
Chelsea,-287.41,1988-04-02
Chelsea,-268.31,1988-04-30
Chelsea,-258.89,1988-05-02
Chelsea,-261.94,1988-05-07
Chelsea,-268.12,1988-08-27
Chelsea,-287.13,1988-09-03
Chelsea,-301.95,1988-09-07
Chelsea,-301.95,1988-09-10
Chelsea,-299.99,1988-09-17
Chelsea,-311.53,1988-09-24
Chelsea,-306.86,1988-10-01
Chelsea,-283.9,1988-10-05
Chelsea,-260.68,1988-10-22
Chelsea,-265.92,1988-10-26
Chelsea,-251.61,1988-11-09
Chelsea,-251.6,1988-11-12
Chelsea,-250.0,1988-11-19
Chelsea,-227.35,1988-12-17
Chelsea,-213.58,1988-12-26
Chelsea,-197.11,1989-01-21
Chelsea,-185.56,1989-03-01
Chelsea,-189.02,1989-03-11
Chelsea,-215.07,1989-05-13
Chelsea,-206.06,1989-08-19
Chelsea,-192.83,1989-08-26
Chelsea,-192.33,1989-09-09
Chelsea,-206.14,1989-09-13
Chelsea,-206.13,1989-09-16
Chelsea,-180.09,1989-09-23
Chelsea,-184.81,1989-09-26
Chelsea,-184.19,1989-10-14
Chelsea,-196.97,1989-10-21
Chelsea,-176.73,1989-11-04
Chelsea,-150.86,1989-12-09
Chelsea,-167.37,1989-12-26
Chelsea,-169.32,1989-12-30
Liverpool,0.0,1980-01-12
Liverpool,0.0,1980-02-09
Liverpool,0.0,1980-02-23
Liverpool,0.0,1980-03-01
Liverpool,0.0,1980-03-05
Liverpool,0.0,1980-03-11
Liverpool,0.0,1980-03-15
Liverpool,0.0,1980-03-19
Liverpool,0.0,1980-03-22
Liverpool,0.0,1980-04-05
Liverpool,0.0,1980-04-09
Liverpool,0.0,1980-04-19
Liverpool,0.0,1980-04-23
Liverpool,0.0,1980-04-26
Liverpool,0.0,1980-05-03
Liverpool,0.0,1980-05-14
Liverpool,0.0,1980-05-28
Liverpool,0.0,1980-08-16
Liverpool,0.0,1980-08-23
Liverpool,0.0,1980-08-30
Liverpool,0.0,1980-09-06
Liverpool,0.0,1980-09-13
Liverpool,0.0,1980-09-17
Liverpool,0.0,1980-09-20
Liverpool,0.0,1980-09-27
Liverpool,0.0,1980-10-01
Liverpool,0.0,1980-10-04
Liverpool,0.0,1980-10-11
Liverpool,0.0,1980-10-18
Liverpool,0.0,1980-10-22
Liverpool,0.0,1980-10-25
Liverpool,0.0,1980-11-05
Liverpool,0.0,1980-11-08
Liverpool,0.0,1980-11-15
Liverpool,0.0,1980-11-22
Liverpool,0.0,1980-11-26
Liverpool,0.0,1980-11-29
Liverpool,0.0,1980-12-06
Liverpool,0.0,1980-12-10
Liverpool,0.0,1980-12-13
Liverpool,0.0,1980-12-20
Liverpool,0.0,1980-12-26
Liverpool,0.0,1980-12-27
Liverpool,0.0,1981-01-10
Liverpool,0.0,1981-01-17
Liverpool,0.0,1981-01-31
Liverpool,0.0,1981-02-07
Liverpool,0.0,1981-02-21
Liverpool,0.0,1981-02-28
Liverpool,0.0,1981-03-04
Liverpool,0.0,1981-03-18
Liverpool,0.0,1981-03-21
Liverpool,0.0,1981-03-28
Liverpool,0.0,1981-04-08
Liverpool,0.0,1981-04-18
Liverpool,0.0,1981-04-22
Liverpool,0.0,1981-04-25
Liverpool,0.0,1981-05-02
Liverpool,0.0,1981-05-06
Liverpool,0.0,1981-05-20
Liverpool,0.0,1981-05-27
Liverpool,0.0,1981-08-29
Liverpool,0.0,1981-09-05
Liverpool,0.0,1981-09-12
Liverpool,0.0,1981-09-16
Liverpool,0.0,1981-09-19
Liverpool,0.0,1981-09-26
Liverpool,0.0,1981-09-29
Liverpool,0.0,1981-09-30
Liverpool,0.0,1981-10-03
Liverpool,0.0,1981-10-10
Liverpool,0.0,1981-10-21
Liverpool,0.0,1981-10-24
Liverpool,0.0,1981-10-31
Liverpool,0.0,1981-11-04
Liverpool,0.0,1981-11-07
Liverpool,0.0,1981-11-21
Liverpool,0.0,1981-11-28
Liverpool,0.0,1981-12-05
Liverpool,0.0,1982-01-30
Liverpool,0.0,1982-02-06
Liverpool,0.0,1982-02-20
Liverpool,0.0,1982-02-27
Liverpool,0.0,1982-03-03
Liverpool,0.0,1982-03-17
Liverpool,0.0,1982-03-20
Liverpool,0.0,1982-03-27
Liverpool,0.0,1982-04-07
Liverpool,0.0,1982-04-10
Liverpool,0.0,1982-04-17
Liverpool,0.0,1982-04-21
Liverpool,0.0,1982-04-24
Liverpool,0.0,1982-05-01
Liverpool,0.0,1982-05-08
Liverpool,0.0,1982-05-15
Liverpool,0.0,1982-05-26
Liverpool,0.0,1982-08-17
Liverpool,0.0,1982-08-25
Liverpool,0.0,1982-08-28
Liverpool,0.0,1982-09-04
Liverpool,0.0,1982-09-11
Liverpool,0.0,1982-09-14
Liverpool,0.0,1982-09-15
Liverpool,0.0,1982-09-18
Liverpool,0.0,1982-09-25
Liverpool,0.0,1982-09-26
Liverpool,0.0,1982-09-28
Liverpool,0.0,1982-09-29
Liverpool,0.0,1982-10-02
Liverpool,0.0,1982-10-09
Liverpool,0.0,1982-10-16
Liverpool,0.0,1982-10-20
Liverpool,0.0,1982-10-23
Liverpool,0.0,1982-10-30
Liverpool,0.0,1982-11-03
Liverpool,0.0,1982-11-06
Liverpool,0.0,1982-11-13
Liverpool,0.0,1982-11-20
Liverpool,0.0,1982-11-27
Liverpool,0.0,1982-12-04
Liverpool,0.0,1982-12-11
Liverpool,0.0,1982-12-18
Liverpool,0.0,1982-12-27
Liverpool,0.0,1982-12-28
Liverpool,0.0,1983-01-01
Liverpool,0.0,1983-01-03
Liverpool,0.0,1983-01-15
Liverpool,0.0,1983-01-22
Liverpool,0.0,1983-02-05
Liverpool,0.0,1983-02-26
Liverpool,0.0,1983-03-02
Liverpool,0.0,1983-03-05
Liverpool,0.0,1983-03-16
Liverpool,0.0,1983-03-19
