key,value,date
Arsenal,-117.53,2012-03-06
Arsenal,-108.86,2012-03-08
Arsenal,-93.28,2012-03-14
Arsenal,-93.28,2012-03-15
Arsenal,-76.53,2012-03-27
Arsenal,-94.02,2012-04-04
Arsenal,-87.61,2012-04-18
Arsenal,-82.75,2012-04-24
Arsenal,-95.48,2012-05-13
Arsenal,-91.15,2012-05-19
Arsenal,-91.15,2012-08-02
Arsenal,-91.15,2012-08-09
Arsenal,-97.71,2012-08-23
Arsenal,-97.06,2012-08-30
Arsenal,-87.82,2012-09-15
Arsenal,-79.67,2012-09-18
Arsenal,-71.79,2012-09-19
Arsenal,-73.38,2012-09-20
Arsenal,-74.83,2012-09-29
Arsenal,-76.38,2012-10-02
Arsenal,-76.38,2012-10-03
Arsenal,-69.32,2012-10-04
Arsenal,-69.32,2012-10-06
Arsenal,-72.03,2012-10-20
Arsenal,-87.67,2012-10-23
Arsenal,-89.52,2012-10-24
Arsenal,-104.82,2012-10-25
Arsenal,-111.03,2012-11-03
Arsenal,-119.13,2012-11-06
Arsenal,-115.71,2012-11-07
Arsenal,-122.55,2012-11-08
Arsenal,-129.72,2012-11-17
Arsenal,-106.27,2012-11-20
Arsenal,-93.65,2012-11-21
Arsenal,-89.51,2012-11-22
Arsenal,-94.73,2012-11-28
Arsenal,-96.37,2012-12-01
Arsenal,-117.63,2012-12-04
Arsenal,-124.61,2012-12-05
Arsenal,-108.54,2012-12-06
Arsenal,-119.17,2013-02-13
Arsenal,-123.72,2013-02-14
Arsenal,-123.71,2013-02-19
Arsenal,-129.74,2013-02-21
Arsenal,-139.13,2013-03-05
Arsenal,-128.29,2013-03-07
Arsenal,-128.29,2013-03-13
Arsenal,-124.85,2013-03-14
Arsenal,-116.83,2013-03-30
Arsenal,-116.07,2013-04-04
Arsenal,-98.79,2013-04-11
Arsenal,-93.32,2013-04-25
Arsenal,-91.57,2013-05-02
Arsenal,-74.84,2013-05-15
Arsenal,-74.84,2013-05-19
Arsenal,-64.61,2013-08-01
Arsenal,-64.61,2013-08-08
Arsenal,-90.64,2013-08-21
Arsenal,-82.45,2013-08-22
Arsenal,-72.7,2013-08-27
Arsenal,-71.3,2013-08-29
Arsenal,-50.9,2013-09-17
Arsenal,-57.28,2013-09-18
Arsenal,-52.3,2013-09-19
Arsenal,-14.87,2013-10-01
Arsenal,-9.65,2013-10-02
Arsenal,-8.71,2013-10-03
Arsenal,-13.9,2013-10-22
Arsenal,-33.94,2013-10-23
Arsenal,-33.95,2013-10-24
Arsenal,-15.26,2013-11-05
Arsenal,-13.65,2013-11-06
Arsenal,-7.9,2013-11-07
Arsenal,-10.63,2013-11-26
Arsenal,-2.97,2013-11-27
Arsenal,-21.9,2013-11-28
Arsenal,-15.73,2013-12-04
Arsenal,-1.75,2013-12-07
Arsenal,0.0,2013-12-10
Arsenal,-13.15,2013-12-11
Arsenal,-27.4,2013-12-12
Arsenal,-52.04,2013-12-26
Arsenal,-46.22,2014-01-01
Arsenal,-64.52,2014-02-18
Arsenal,-55.14,2014-02-19
Arsenal,-59.81,2014-02-20
Arsenal,-57.68,2014-02-25
Arsenal,-57.68,2014-02-26
Arsenal,-57.67,2014-02-27
Arsenal,-74.14,2014-03-11
Arsenal,-73.32,2014-03-12
Arsenal,-73.32,2014-03-13
Arsenal,-61.37,2014-03-18
Arsenal,-61.37,2014-03-19
Arsenal,-61.36,2014-03-20
Arsenal,-95.45,2014-04-01
Arsenal,-95.45,2014-04-02
Arsenal,-111.24,2014-04-08
Arsenal,-111.23,2014-04-09
Arsenal,-87.27,2014-04-22
Arsenal,-86.15,2014-04-30
Arsenal,-92.56,2014-05-11
Arsenal,-90.08,2014-07-31
Arsenal,-90.08,2014-08-07
Arsenal,-91.42,2014-08-19
Arsenal,-93.39,2014-08-21
Arsenal,-100.51,2014-08-27
Arsenal,-95.67,2014-08-28
Arsenal,-83.15,2014-09-16
Arsenal,-91.14,2014-09-17
Arsenal,-86.65,2014-09-18
Arsenal,-77.8,2014-09-27
Arsenal,-84.09,2014-09-30
Arsenal,-80.42,2014-10-01
Arsenal,-75.48,2014-10-02
Arsenal,-77.57,2014-10-05
Arsenal,-99.35,2014-10-21
Arsenal,-100.87,2014-10-22
Arsenal,-96.66,2014-10-23
Arsenal,-86.63,2014-11-04
Arsenal,-94.21,2014-11-05
Arsenal,-86.46,2014-11-06
Arsenal,-115.85,2014-11-25
Arsenal,-129.82,2014-11-26
Arsenal,-120.12,2014-11-27
Arsenal,-110.0,2014-12-06
Arsenal,-107.51,2014-12-09
Arsenal,-99.07,2014-12-10
Arsenal,-102.58,2014-12-11
Arsenal,-102.12,2014-12-26
Arsenal,-93.49,2015-01-01
Arsenal,-103.29,2015-01-10
Arsenal,-84.3,2015-02-17
Arsenal,-85.52,2015-02-19
Arsenal,-73.39,2015-02-24
Arsenal,-73.39,2015-02-25
Arsenal,-93.36,2015-02-26
Arsenal,-86.94,2015-03-04
Arsenal,-87.65,2015-03-11
Arsenal,-75.49,2015-03-12
Arsenal,-64.14,2015-03-17
Arsenal,-55.03,2015-03-18
Arsenal,-55.03,2015-03-19
Arsenal,-42.36,2015-05-24
Arsenal,-40.32,2015-07-02
Arsenal,-40.32,2015-07-09
Arsenal,-40.32,2015-07-16
Arsenal,-40.32,2015-07-23
Arsenal,-40.32,2015-07-30
Arsenal,-40.32,2015-08-06
Arsenal,-65.38,2015-08-18
Arsenal,-65.38,2015-08-20
Arsenal,-75.27,2015-08-26
Arsenal,-75.27,2015-08-27
Arsenal,-73.66,2015-09-12
Arsenal,-71.96,2015-09-15
Arsenal,-61.0,2015-09-16
Arsenal,-72.86,2015-09-17
Arsenal,-66.92,2015-09-23
Arsenal,-66.92,2015-09-26
Arsenal,-39.38,2015-09-29
Arsenal,-52.76,2015-09-30
Arsenal,-60.6,2015-10-01
Arsenal,-51.85,2015-10-17
Arsenal,-49.01,2015-10-20
Arsenal,-33.3,2015-10-21
Arsenal,-39.07,2015-10-22
Arsenal,-28.05,2015-11-03
Arsenal,-41.03,2015-11-04
Arsenal,-47.55,2015-11-05
Arsenal,-34.37,2015-11-24
Arsenal,-31.53,2015-11-25
Arsenal,-26.02,2015-11-26
Arsenal,-16.42,2015-12-08
Arsenal,-23.59,2015-12-09
Arsenal,-11.08,2015-12-10
Arsenal,0.0,2015-12-26
Arsenal,-16.87,2016-01-02
Arsenal,-14.45,2016-02-14
Arsenal,0.0,2016-02-16
Arsenal,0.0,2016-02-18
Arsenal,0.0,2016-02-23
Arsenal,-2.33,2016-02-24
Arsenal,-13.54,2016-02-25
Arsenal,-21.78,2016-03-02
Arsenal,-20.33,2016-03-09
Arsenal,-20.34,2016-03-10
Arsenal,-14.91,2016-03-15
Arsenal,-15.2,2016-03-16
Arsenal,-15.71,2016-03-17
Arsenal,0.0,2016-04-02
Arsenal,0.0,2016-04-06
Arsenal,-3.73,2016-04-07
Arsenal,-8.82,2016-04-12
Arsenal,-17.0,2016-04-14
Arsenal,-37.89,2016-04-26
Arsenal,-38.99,2016-04-28
Arsenal,-22.41,2016-05-04
Arsenal,-18.32,2016-05-05
Arsenal,-8.56,2016-05-18
Arsenal,-8.57,2016-07-28
Arsenal,-8.56,2016-08-04
Arsenal,-21.89,2016-08-16
Arsenal,-25.87,2016-08-18
Arsenal,-33.95,2016-08-24
Arsenal,-33.98,2016-08-25
Arsenal,-32.2,2016-09-10
Arsenal,-35.53,2016-09-13
Arsenal,-32.02,2016-09-14
Arsenal,-39.69,2016-09-15
Arsenal,-36.51,2016-09-24
Arsenal,-33.23,2016-09-27
Arsenal,-33.23,2016-09-28
Arsenal,-22.89,2016-09-29
Arsenal,0.0,2016-10-18
Arsenal,0.0,2016-10-19
Arsenal,0.0,2016-10-20
Arsenal,0.0,2016-11-01
Arsenal,-10.57,2016-11-02
Arsenal,-10.57,2016-11-03
Arsenal,-6.25,2016-11-19
Arsenal,-10.95,2016-11-22
Arsenal,-10.95,2016-11-23
Arsenal,-10.83,2016-11-24
Arsenal,0.0,2016-12-06
Arsenal,0.0,2016-12-07
Arsenal,0.0,2016-12-08
Arsenal,-25.91,2017-02-15
Arsenal,-34.54,2017-02-16
Arsenal,-34.54,2017-02-21
Arsenal,-34.54,2017-02-22
Arsenal,-34.55,2017-02-23
Arsenal,-52.07,2017-03-07
Arsenal,-55.23,2017-03-09
Arsenal,-55.23,2017-03-14
Arsenal,-55.23,2017-03-15
Arsenal,-55.22,2017-03-16
Arsenal,-85.44,2017-04-12
Arsenal,-85.44,2017-04-13
Arsenal,-70.72,2017-04-18
Arsenal,-70.72,2017-04-20
Arsenal,-70.36,2017-04-30
Arsenal,-89.68,2017-05-04
Arsenal,-71.46,2017-05-11
Arsenal,-65.07,2017-05-21
Arsenal,-61.3,2017-05-24
Arsenal,-61.3,2017-07-27
Arsenal,-61.3,2017-08-03
Arsenal,-42.3,2017-08-15
Arsenal,-42.3,2017-08-17
Arsenal,-62.95,2017-08-23
Arsenal,-62.96,2017-08-24
Arsenal,-79.15,2017-09-09
Arsenal,-80.23,2017-09-12
Arsenal,-81.79,2017-09-13
Arsenal,-81.79,2017-09-14
Arsenal,-70.46,2017-09-23
Arsenal,-74.8,2017-09-26
Arsenal,-74.8,2017-09-27
Arsenal,-86.59,2017-09-28
Arsenal,-70.97,2017-10-14
Arsenal,-84.33,2017-10-17
Arsenal,-89.26,2017-10-18
Arsenal,-89.26,2017-10-19
Arsenal,-79.87,2017-10-28
Arsenal,-80.7,2017-10-31
Arsenal,-80.71,2017-11-01
Arsenal,-93.5,2017-11-02
Arsenal,-114.18,2017-11-18
Arsenal,-107.2,2017-11-21
Arsenal,-107.72,2017-11-22
Arsenal,-107.72,2017-11-23
Arsenal,-127.85,2017-12-05
Arsenal,-127.85,2017-12-06
Arsenal,-116.85,2017-12-07
Arsenal,-152.52,2018-02-13
Arsenal,-156.23,2018-02-14
Arsenal,-156.23,2018-02-15
Arsenal,-154.42,2018-02-20
Arsenal,-154.42,2018-02-21
Arsenal,-154.42,2018-02-22
Arsenal,-188.51,2018-03-06
Arsenal,-188.51,2018-03-07
Arsenal,-187.3,2018-03-08
Arsenal,-174.49,2018-03-13
Arsenal,-174.49,2018-03-14
Arsenal,-174.5,2018-03-15
Arsenal,-153.0,2018-04-05
Arsenal,-118.42,2018-04-12
Arsenal,-139.27,2018-04-24
Arsenal,-139.27,2018-04-26
Arsenal,-141.38,2018-04-29
Arsenal,-150.51,2018-05-02
Arsenal,-150.52,2018-05-03
Arsenal,-153.33,2018-05-13
Arsenal,-152.24,2018-05-26
Arsenal,-152.25,2018-07-26
Arsenal,-152.25,2018-08-02
Arsenal,-152.25,2018-08-09
Arsenal,-168.04,2018-08-16
Arsenal,-175.27,2018-08-23
Arsenal,-163.38,2018-08-30
Arsenal,-160.89,2018-09-15
Arsenal,-157.18,2018-09-18
Arsenal,-157.19,2018-09-19
Arsenal,-141.95,2018-09-20
Arsenal,-139.61,2018-09-29
Arsenal,-137.06,2018-10-02
Arsenal,-141.27,2018-10-03
Arsenal,-141.27,2018-10-04
Arsenal,-127.25,2018-10-23
Arsenal,-136.29,2018-10-24
Arsenal,-136.29,2018-10-25
Arsenal,-141.88,2018-11-06
Arsenal,-141.88,2018-11-07
Arsenal,-146.36,2018-11-08
Arsenal,-164.38,2018-11-24
Arsenal,-163.57,2018-11-27
Arsenal,-159.03,2018-11-28
Arsenal,-159.03,2018-11-29
Arsenal,-145.48,2018-12-08
Arsenal,-129.67,2018-12-11
Arsenal,-129.67,2018-12-12
Arsenal,-131.14,2018-12-13
Arsenal,-126.31,2018-12-26
Arsenal,-140.9,2019-02-12
Arsenal,-140.91,2019-02-13
Arsenal,-140.9,2019-02-14
Arsenal,-146.3,2019-02-19
Arsenal,-146.29,2019-02-20
Arsenal,-148.4,2019-02-21
Arsenal,-137.67,2019-02-27
Arsenal,-132.98,2019-03-05
Arsenal,-132.98,2019-03-06
Arsenal,-132.99,2019-03-07
Arsenal,-136.11,2019-03-12
Arsenal,-137.71,2019-03-13
Arsenal,-137.72,2019-03-14
Arsenal,-132.93,2019-04-09
Arsenal,-126.88,2019-04-10
Arsenal,-126.88,2019-04-11
Arsenal,-117.36,2019-04-16
Arsenal,-117.35,2019-04-17
Arsenal,-112.17,2019-04-18
Arsenal,-170.17,2019-04-30
Arsenal,-170.17,2019-05-01
Arsenal,-170.17,2019-05-02
Arsenal,-170.6,2019-05-07
Arsenal,-171.33,2019-05-08
Arsenal,-171.33,2019-05-09
Arsenal,-161.84,2019-05-12
Arsenal,-177.22,2019-08-11
Arsenal,-177.22,2019-12-31
Chelsea,0.0,2010-02-10
Chelsea,0.0,2010-02-16
Chelsea,-4.87,2010-02-17
Chelsea,-4.87,2010-02-18
Chelsea,0.0,2010-02-24
Chelsea,0.0,2010-02-25
Chelsea,-16.73,2010-03-09
Chelsea,-16.73,2010-03-10
Chelsea,-23.68,2010-03-11
Chelsea,-24.35,2010-03-16
Chelsea,-38.68,2010-03-18
Chelsea,-38.35,2010-03-30
Chelsea,-33.5,2010-03-31
Chelsea,-33.5,2010-04-01
Chelsea,-10.85,2010-04-06
Chelsea,-10.84,2010-04-07
Chelsea,-5.73,2010-04-08
Chelsea,-15.93,2010-04-22
Chelsea,-15.96,2010-04-29
Chelsea,-6.96,2010-05-09
Chelsea,-7.1,2010-05-12
Chelsea,-7.11,2010-07-29
Chelsea,-7.11,2010-08-05
Chelsea,-7.09,2010-08-17
Chelsea,-7.09,2010-08-19
Chelsea,0.0,2010-08-25
Chelsea,0.0,2010-08-26
Chelsea,0.0,2010-09-14
Chelsea,0.0,2010-09-15
Chelsea,0.0,2010-09-16
Chelsea,0.0,2010-09-28
Chelsea,0.0,2010-09-29
Chelsea,0.0,2010-09-30
Chelsea,0.0,2010-10-19
Chelsea,0.0,2010-10-20
Chelsea,0.0,2010-10-21
Chelsea,0.0,2010-11-02
Chelsea,0.0,2010-11-03
Chelsea,0.0,2010-11-04
Chelsea,0.0,2010-11-10
Chelsea,-11.91,2010-11-20
Chelsea,-27.0,2010-11-23
Chelsea,-26.43,2010-11-24
Chelsea,-38.09,2010-12-01
Chelsea,-38.09,2010-12-02
Chelsea,-44.23,2010-12-07
Chelsea,-37.95,2010-12-08
Chelsea,-51.49,2010-12-15
Chelsea,-51.5,2010-12-16
Chelsea,-75.12,2011-01-22
Chelsea,-69.8,2011-02-15
Chelsea,-69.79,2011-02-16
Chelsea,-69.79,2011-02-17
Chelsea,-69.8,2011-02-22
Chelsea,-62.81,2011-02-23
Chelsea,-62.59,2011-02-24
Chelsea,-31.97,2011-03-08
Chelsea,-31.97,2011-03-09
Chelsea,-31.97,2011-03-10
Chelsea,-31.97,2011-03-15
Chelsea,-37.96,2011-03-16
Chelsea,-38.98,2011-03-17
Chelsea,-44.12,2011-04-05
Chelsea,-70.46,2011-04-13
Chelsea,-56.56,2011-04-23
Chelsea,-56.09,2011-04-26
Chelsea,-50.59,2011-05-04
Chelsea,-65.17,2011-05-22
Chelsea,-76.09,2011-05-28
Chelsea,-68.23,2011-06-30
Chelsea,-68.23,2011-07-07
Chelsea,-68.23,2011-07-14
Chelsea,-68.24,2011-07-21
Chelsea,-68.23,2011-07-28
Chelsea,-68.23,2011-08-04
Chelsea,-74.86,2011-08-16
Chelsea,-74.85,2011-08-18
Chelsea,-78.32,2011-08-24
Chelsea,-78.32,2011-08-25
Chelsea,-85.08,2011-09-10
Chelsea,-86.85,2011-09-13
Chelsea,-81.45,2011-09-14
Chelsea,-79.64,2011-09-15
Chelsea,-93.09,2011-09-24
Chelsea,-84.86,2011-09-27
Chelsea,-76.36,2011-09-28
Chelsea,-75.69,2011-09-29
Chelsea,-62.28,2011-10-18
Chelsea,-63.76,2011-10-19
Chelsea,-61.17,2011-10-20
Chelsea,-68.26,2011-11-01
Chelsea,-73.23,2011-11-02
Chelsea,-73.79,2011-11-03
Chelsea,-73.79,2011-11-05
Chelsea,-85.52,2011-11-22
Chelsea,-79.81,2011-11-23
Chelsea,-77.9,2011-11-30
Chelsea,-77.89,2011-12-01
Chelsea,-70.02,2011-12-06
Chelsea,-60.81,2011-12-07
Chelsea,-44.38,2011-12-14
Chelsea,-44.37,2011-12-15
Chelsea,-86.9,2012-02-15
Chelsea,-86.9,2012-02-16
Chelsea,-91.72,2012-02-21
Chelsea,-103.33,2012-02-22
Chelsea,-103.33,2012-02-23
Chelsea,-98.32,2012-02-26
Chelsea,-120.09,2012-03-06
Chelsea,-120.09,2012-03-08
Chelsea,-104.88,2012-03-14
Chelsea,-85.3,2012-03-15
Chelsea,-89.44,2012-03-27
Chelsea,-75.96,2012-04-04
Chelsea,-62.52,2012-04-18
Chelsea,-50.29,2012-04-24
Chelsea,-69.4,2012-05-13
Chelsea,-68.74,2012-05-19
Chelsea,-66.38,2012-08-02
Chelsea,-66.38,2012-08-09
Chelsea,-57.38,2012-08-23
Chelsea,-48.37,2012-08-30
Chelsea,-50.05,2012-09-15
Chelsea,-50.69,2012-09-18
Chelsea,-50.05,2012-09-19
Chelsea,-55.68,2012-09-20
Chelsea,-58.34,2012-09-29
Chelsea,-41.41,2012-10-02
Chelsea,-36.56,2012-10-03
Chelsea,-34.11,2012-10-04
Chelsea,-34.12,2012-10-06
Chelsea,-40.71,2012-10-20
Chelsea,-33.45,2012-10-23
Chelsea,-41.51,2012-10-24
Chelsea,-41.5,2012-10-25
Chelsea,-58.07,2012-11-03
Chelsea,-66.61,2012-11-06
Chelsea,-66.6,2012-11-07
Chelsea,-67.02,2012-11-08
Chelsea,-75.15,2012-11-17
Chelsea,-71.71,2012-11-20
Chelsea,-70.54,2012-11-21
Chelsea,-70.54,2012-11-22
Chelsea,-72.03,2012-11-28
Chelsea,-79.19,2012-12-01
Chelsea,-97.52,2012-12-04
Chelsea,-97.51,2012-12-05
Chelsea,-78.81,2012-12-06
Chelsea,-95.98,2013-02-13
Chelsea,-100.52,2013-02-14
Chelsea,-97.0,2013-02-19
Chelsea,-97.0,2013-02-21
Chelsea,-107.17,2013-03-05
Chelsea,-96.34,2013-03-07
Chelsea,-102.5,2013-03-13
Chelsea,-102.49,2013-03-14
Chelsea,-89.72,2013-03-30
Chelsea,-104.56,2013-04-04
Chelsea,-84.11,2013-04-11
Chelsea,-76.32,2013-04-25
Chelsea,-65.42,2013-05-02
Chelsea,-41.84,2013-05-15
Chelsea,-33.78,2013-05-19
Chelsea,-24.15,2013-08-01
Chelsea,-24.15,2013-08-08
Chelsea,-29.02,2013-08-21
Chelsea,-26.59,2013-08-22
Chelsea,-21.94,2013-08-27
Chelsea,-21.93,2013-08-29
Chelsea,-23.15,2013-09-17
Chelsea,-29.53,2013-09-18
Chelsea,-43.96,2013-09-19
Chelsea,-11.8,2013-10-01
Chelsea,-3.82,2013-10-02
Chelsea,-2.88,2013-10-03
Chelsea,0.0,2013-10-22
Chelsea,0.0,2013-10-23
Chelsea,0.0,2013-10-24
Chelsea,-2.71,2013-11-05
Chelsea,-1.1,2013-11-06
Chelsea,0.0,2013-11-07
Chelsea,0.0,2013-11-26
Chelsea,-6.86,2013-11-27
Chelsea,-25.8,2013-11-28
Chelsea,-21.13,2013-12-04
Chelsea,-5.77,2013-12-07
Chelsea,-12.76,2013-12-10
Chelsea,-25.91,2013-12-11
Chelsea,-24.22,2013-12-12
Chelsea,-35.68,2013-12-26
Chelsea,-33.41,2014-01-01
Chelsea,-19.15,2014-02-18
Chelsea,-9.77,2014-02-19
Chelsea,-9.77,2014-02-20
Chelsea,-7.31,2014-02-25
Chelsea,-7.32,2014-02-26
Chelsea,-7.74,2014-02-27
Chelsea,0.0,2014-03-11
Chelsea,0.0,2014-03-12
Chelsea,0.0,2014-03-13
Chelsea,-9.68,2014-03-18
Chelsea,-4.42,2014-03-19
Chelsea,-4.42,2014-03-20
Chelsea,-23.11,2014-04-01
Chelsea,-23.11,2014-04-02
Chelsea,-33.81,2014-04-08
Chelsea,-15.64,2014-04-09
Chelsea,-15.07,2014-04-22
Chelsea,-4.58,2014-04-30
Chelsea,-35.96,2014-05-11
Chelsea,-36.62,2014-07-31
Chelsea,-36.62,2014-08-07
Chelsea,-36.44,2014-08-19
Chelsea,-36.44,2014-08-21
Chelsea,-41.22,2014-08-27
Chelsea,-41.22,2014-08-28
Chelsea,-9.98,2014-09-16
Chelsea,-9.98,2014-09-17
Chelsea,-11.01,2014-09-18
Chelsea,-7.62,2014-09-27
Chelsea,-7.31,2014-09-30
Chelsea,0.0,2014-10-01
Chelsea,0.0,2014-10-02
Chelsea,-2.09,2014-10-05
Chelsea,0.0,2014-10-21
Chelsea,0.0,2014-10-22
Chelsea,0.0,2014-10-23
Chelsea,0.0,2014-11-04
Chelsea,0.0,2014-11-05
Chelsea,0.0,2014-11-06
Chelsea,0.0,2014-11-25
Chelsea,0.0,2014-11-26
Chelsea,0.0,2014-11-27
Chelsea,0.0,2014-12-06
Chelsea,0.0,2014-12-09
Chelsea,0.0,2014-12-10
Chelsea,-1.19,2014-12-11
Chelsea,0.0,2014-12-26
Chelsea,0.0,2015-01-01
Chelsea,-12.77,2015-01-10
Chelsea,0.0,2015-02-17
Chelsea,0.0,2015-02-19
Chelsea,0.0,2015-02-24
Chelsea,0.0,2015-02-25
Chelsea,0.0,2015-02-26
Chelsea,0.0,2015-03-04
Chelsea,0.0,2015-03-11
Chelsea,0.0,2015-03-12
Chelsea,0.0,2015-03-17
Chelsea,0.0,2015-03-18
Chelsea,0.0,2015-03-19
Chelsea,0.0,2015-05-24
Chelsea,0.0,2015-07-02
Chelsea,0.0,2015-07-09
Chelsea,0.0,2015-07-16
Chelsea,0.0,2015-07-23
Chelsea,0.0,2015-07-30
Chelsea,0.0,2015-08-06
Chelsea,-26.94,2015-08-18
Chelsea,-26.94,2015-08-20
Chelsea,-30.01,2015-08-26
Chelsea,-30.01,2015-08-27
Chelsea,-46.2,2015-09-12
Chelsea,-65.22,2015-09-15
Chelsea,-54.26,2015-09-16
Chelsea,-51.76,2015-09-17
Chelsea,-27.65,2015-09-23
Chelsea,-27.65,2015-09-26
Chelsea,-15.02,2015-09-29
Chelsea,-21.62,2015-09-30
Chelsea,-29.46,2015-10-01
Chelsea,-51.35,2015-10-17
Chelsea,-51.92,2015-10-20
Chelsea,-51.18,2015-10-21
Chelsea,-56.96,2015-10-22
Chelsea,-85.63,2015-11-03
Chelsea,-98.6,2015-11-04
Chelsea,-93.52,2015-11-05
Chelsea,-71.7,2015-11-24
Chelsea,-65.18,2015-11-25
Chelsea,-59.68,2015-11-26
Chelsea,-62.06,2015-12-08
Chelsea,-69.24,2015-12-09
Chelsea,-60.14,2015-12-10
Chelsea,-65.09,2015-12-26
Chelsea,-65.83,2016-01-02
Chelsea,-39.16,2016-02-14
Chelsea,-29.87,2016-02-16
Chelsea,-31.68,2016-02-18
Chelsea,-31.67,2016-02-23
Chelsea,-30.51,2016-02-24
Chelsea,-41.71,2016-02-25
Chelsea,-30.39,2016-03-02
Chelsea,-21.39,2016-03-09
Chelsea,-29.34,2016-03-10
Chelsea,-23.91,2016-03-15
Chelsea,-24.21,2016-03-16
Chelsea,-24.21,2016-03-17
Chelsea,-22.54,2016-04-02
Chelsea,-22.1,2016-04-06
Chelsea,-25.83,2016-04-07
Chelsea,-39.67,2016-04-12
Chelsea,-47.85,2016-04-14
Chelsea,-67.31,2016-04-26
Chelsea,-68.41,2016-04-28
Chelsea,-54.31,2016-05-04
Chelsea,-50.22,2016-05-05
Chelsea,-55.19,2016-05-18
Chelsea,-55.19,2016-07-28
Chelsea,-55.19,2016-08-04
Chelsea,-52.9,2016-08-16
Chelsea,-56.88,2016-08-18
Chelsea,-60.55,2016-08-24
Chelsea,-60.58,2016-08-25
Chelsea,-59.25,2016-09-10
Chelsea,-69.57,2016-09-13
Chelsea,-69.57,2016-09-14
Chelsea,-77.24,2016-09-15
Chelsea,-89.97,2016-09-24
Chelsea,-105.01,2016-09-27
