key,value,date
Arsenal,-139.25,1997-12-09
Arsenal,-139.25,1997-12-10
Arsenal,-135.36,1997-12-13
Arsenal,-159.34,1997-12-26
Arsenal,-145.66,1998-01-10
Arsenal,-131.85,1998-01-31
Arsenal,-110.64,1998-03-03
Arsenal,-110.65,1998-03-04
Arsenal,-113.8,1998-03-05
Arsenal,-86.74,1998-03-14
Arsenal,-62.53,1998-03-17
Arsenal,-62.53,1998-03-18
Arsenal,-51.81,1998-03-19
Arsenal,-51.82,1998-03-28
Arsenal,-46.9,1998-04-02
Arsenal,-33.86,1998-04-16
Arsenal,-47.28,1998-05-13
Arsenal,-41.14,1999-08-11
Arsenal,-44.58,1999-08-14
Arsenal,-68.9,1999-08-25
Arsenal,-86.11,1999-09-14
Arsenal,-74.88,1999-09-15
Arsenal,-74.88,1999-09-16
Arsenal,-61.93,1999-09-21
Arsenal,-61.94,1999-09-22
Arsenal,-58.17,1999-09-28
Arsenal,-58.17,1999-09-29
Arsenal,-56.34,1999-09-30
Arsenal,-47.14,1999-10-16
Arsenal,-44.12,1999-10-19
Arsenal,-50.92,1999-10-20
Arsenal,-50.92,1999-10-21
Arsenal,-50.91,1999-10-23
Arsenal,-24.7,1999-10-26
Arsenal,-24.71,1999-10-27
Arsenal,-43.95,1999-10-28
Arsenal,-54.61,1999-11-02
Arsenal,-50.75,1999-11-03
Arsenal,-50.75,1999-11-04
Arsenal,-63.72,1999-11-20
Arsenal,-62.07,1999-11-23
Arsenal,-51.94,1999-11-24
Arsenal,-51.94,1999-11-25
Arsenal,-42.33,1999-12-02
Arsenal,-34.3,1999-12-07
Arsenal,-34.29,1999-12-08
Arsenal,-41.23,1999-12-09
Arsenal,-55.63,1999-12-26
Chelsea,-156.01,1990-01-01
Chelsea,-164.63,1990-01-20
Chelsea,-169.73,1990-03-03
Chelsea,-157.06,1990-03-21
Chelsea,-161.19,1990-04-14
Chelsea,-153.06,1990-04-21
Chelsea,-163.2,1990-04-28
Chelsea,-161.48,1990-05-05
Chelsea,-163.51,1990-08-25
Chelsea,-174.46,1990-09-01
Chelsea,-183.99,1990-09-08
Chelsea,-199.96,1990-09-19
Chelsea,-199.97,1990-09-22
Chelsea,-208.08,1990-09-29
Chelsea,-216.41,1990-10-03
Chelsea,-216.79,1990-10-20
Chelsea,-212.67,1990-10-24
Chelsea,-212.67,1990-10-27
Chelsea,-220.8,1990-11-07
Chelsea,-220.8,1990-11-10
Chelsea,-189.53,1990-12-15
Chelsea,-177.11,1990-12-26
Chelsea,-185.35,1991-01-01
Chelsea,-164.17,1991-03-06
Chelsea,-175.79,1991-03-19
Chelsea,-175.79,1991-03-20
Chelsea,-175.79,1991-03-23
Chelsea,-199.73,1991-03-30
Chelsea,-210.39,1991-04-10
Chelsea,-203.77,1991-04-24
Chelsea,-203.77,1991-05-04
Chelsea,-188.72,1991-05-11
Chelsea,-191.68,1991-05-15
Chelsea,-191.67,1991-08-17
Chelsea,-172.64,1991-08-21
Chelsea,-186.62,1991-08-24
Chelsea,-164.35,1991-08-31
Chelsea,-152.88,1991-09-04
Chelsea,-152.87,1991-09-07
Chelsea,-149.63,1991-09-14
Chelsea,-160.87,1991-09-17
Chelsea,-160.87,1991-09-18
Chelsea,-156.98,1991-09-21
Chelsea,-158.46,1991-09-28
Chelsea,-168.81,1991-10-01
Chelsea,-168.8,1991-10-02
Chelsea,-173.45,1991-10-06
Chelsea,-173.45,1991-10-19
Chelsea,-172.87,1991-10-23
Chelsea,-177.29,1991-10-26
Chelsea,-176.05,1991-11-02
Chelsea,-151.3,1991-11-06
Chelsea,-125.88,1991-11-07
Chelsea,-140.42,1991-11-23
Chelsea,-145.1,1991-11-27
Chelsea,-146.13,1991-12-11
Chelsea,-151.83,1991-12-15
Chelsea,-157.69,1991-12-26
Chelsea,-177.02,1992-01-01
Chelsea,-178.68,1992-01-11
Chelsea,-169.69,1992-01-18
Chelsea,-171.06,1992-02-01
Chelsea,-142.9,1992-02-08
Chelsea,-146.33,1992-02-22
Chelsea,-130.16,1992-03-04
Chelsea,-124.61,1992-03-07
Chelsea,-134.37,1992-03-18
Chelsea,-142.05,1992-03-28
Chelsea,-154.66,1992-04-11
Chelsea,-167.66,1992-04-18
Chelsea,-159.28,1992-04-20
Chelsea,-170.76,1992-05-02
Chelsea,-173.89,1992-08-29
Chelsea,-148.57,1992-09-12
Chelsea,-144.21,1992-09-16
Chelsea,-133.64,1992-09-28
Chelsea,-138.13,1992-09-29
Chelsea,-138.13,1992-09-30
Chelsea,-138.13,1992-10-01
Chelsea,-138.13,1992-10-03
Chelsea,-144.78,1992-10-09
Chelsea,-146.11,1992-10-20
Chelsea,-146.11,1992-10-21
Chelsea,-146.1,1992-10-22
Chelsea,-146.11,1992-10-24
Chelsea,-156.89,1992-11-04
Chelsea,-156.89,1992-11-07
Chelsea,-129.17,1992-11-28
Chelsea,-78.43,1992-12-19
Chelsea,-72.49,1992-12-26
Chelsea,-70.42,1992-12-28
Chelsea,-77.21,1993-01-09
Chelsea,-96.94,1993-01-16
Chelsea,-147.5,1993-02-20
Chelsea,-164.27,1993-02-28
Chelsea,-138.71,1993-03-20
Chelsea,-140.71,1993-03-24
Chelsea,-133.9,1993-03-28
Chelsea,-146.14,1993-04-12
Chelsea,-153.34,1993-04-21
Chelsea,-200.73,1993-09-01
Chelsea,-200.17,1993-09-11
Chelsea,-178.67,1993-09-12
Chelsea,-178.67,1993-09-15
Chelsea,-177.57,1993-09-28
Chelsea,-177.57,1993-09-29
Chelsea,-190.3,1993-10-16
Chelsea,-201.72,1993-10-19
Chelsea,-201.72,1993-10-20
Chelsea,-192.34,1993-10-23
Chelsea,-201.81,1993-10-30
Chelsea,-215.99,1993-11-03
Chelsea,-238.62,1993-11-24
Chelsea,-230.93,1993-11-27
Chelsea,-249.7,1993-12-08
Chelsea,-249.71,1993-12-11
Chelsea,-255.4,1994-01-01
Chelsea,-228.51,1994-01-15
Chelsea,-228.81,1994-01-22
Chelsea,-242.51,1994-03-02
Chelsea,-242.51,1994-03-05
Chelsea,-212.6,1994-03-15
Chelsea,-210.73,1994-03-19
Chelsea,-202.41,1994-03-29
Chelsea,-211.41,1994-04-02
Chelsea,-193.85,1994-04-04
Chelsea,-190.8,1994-04-12
Chelsea,-187.49,1994-04-16
Chelsea,-180.83,1994-04-23
Chelsea,-184.27,1994-04-27
Chelsea,-191.95,1994-05-04
Chelsea,-192.63,1994-08-20
Chelsea,-167.82,1994-09-13
Chelsea,-167.82,1994-09-14
Chelsea,-169.3,1994-09-15
Chelsea,-158.43,1994-09-27
Chelsea,-158.44,1994-09-28
Chelsea,-155.65,1994-09-29
Chelsea,-166.64,1994-10-08
Chelsea,-150.09,1994-10-15
Chelsea,-158.8,1994-10-18
Chelsea,-158.8,1994-10-19
Chelsea,-154.2,1994-10-20
Chelsea,-158.77,1994-10-22
Chelsea,-165.46,1994-10-29
Chelsea,-169.87,1994-11-01
Chelsea,-169.87,1994-11-02
Chelsea,-161.89,1994-11-03
Chelsea,-164.89,1994-11-23
Chelsea,-152.09,1994-11-26
Chelsea,-164.82,1994-12-03
Chelsea,-158.69,1994-12-07
Chelsea,-177.06,1994-12-17
Chelsea,-164.1,1994-12-26
Chelsea,-180.54,1994-12-31
Chelsea,-199.64,1995-02-11
Chelsea,-215.32,1995-02-25
Chelsea,-194.07,1995-03-02
Chelsea,-213.36,1995-03-15
Chelsea,-207.4,1995-03-16
Chelsea,-181.86,1995-03-22
Chelsea,-187.5,1995-04-06
Chelsea,-208.98,1995-04-17
Chelsea,-194.99,1995-04-20
Chelsea,-192.14,1995-05-10
Chelsea,-194.78,1995-05-14
Chelsea,-184.81,1995-08-10
Chelsea,-184.81,1995-08-19
Chelsea,-169.57,1995-08-24
Chelsea,-169.58,1995-08-26
Chelsea,-187.61,1995-09-12
Chelsea,-186.9,1995-09-13
Chelsea,-186.9,1995-09-14
Chelsea,-186.9,1995-09-16
Chelsea,-182.04,1995-09-26
Chelsea,-164.73,1995-09-27
Chelsea,-164.73,1995-09-28
Chelsea,-153.01,1995-10-14
Chelsea,-144.41,1995-10-17
Chelsea,-144.42,1995-10-18
Chelsea,-144.41,1995-10-19
Chelsea,-144.42,1995-10-21
Chelsea,-177.74,1995-10-31
Chelsea,-177.75,1995-11-01
Chelsea,-177.75,1995-11-02
Chelsea,-177.75,1995-11-04
Chelsea,-171.06,1995-11-18
Chelsea,-179.93,1995-11-21
Chelsea,-179.93,1995-11-22
Chelsea,-184.54,1995-12-02
Chelsea,-172.02,1995-12-05
Chelsea,-172.02,1995-12-06
Chelsea,-172.02,1995-12-09
Chelsea,-139.88,1995-12-23
Chelsea,-118.39,1996-01-13
Chelsea,-109.33,1996-02-03
Chelsea,-144.45,1996-03-05
Chelsea,-149.07,1996-03-16
Chelsea,-150.17,1996-03-19
Chelsea,-162.14,1996-04-06
Chelsea,-175.58,1996-04-08
Chelsea,-165.09,1996-05-04
Chelsea,-156.64,1996-09-07
Chelsea,-153.3,1996-09-10
Chelsea,-153.3,1996-09-11
Chelsea,-150.62,1996-09-12
Chelsea,-157.51,1996-09-21
Chelsea,-163.39,1996-09-24
Chelsea,-163.39,1996-09-25
Chelsea,-168.32,1996-09-26
Chelsea,-175.42,1996-10-12
Chelsea,-171.33,1996-10-15
Chelsea,-171.33,1996-10-16
Chelsea,-180.76,1996-10-17
Chelsea,-145.17,1996-10-27
Chelsea,-145.17,1996-10-29
Chelsea,-145.16,1996-10-30
Chelsea,-130.21,1996-10-31
Chelsea,-132.29,1996-11-02
Chelsea,-104.7,1996-11-16
Chelsea,-107.91,1996-11-19
Chelsea,-107.91,1996-11-23
Chelsea,-102.87,1996-11-28
Chelsea,-120.06,1996-12-03
Chelsea,-120.06,1996-12-04
Chelsea,-133.27,1996-12-26
Chelsea,-141.88,1997-02-22
Chelsea,-138.1,1997-03-01
Chelsea,-150.61,1997-03-04
Chelsea,-150.6,1997-03-05
Chelsea,-174.49,1997-03-06
Chelsea,-165.24,1997-03-18
Chelsea,-165.25,1997-03-19
Chelsea,-164.84,1997-03-20
Chelsea,-179.63,1997-04-05
Chelsea,-178.2,1997-04-09
Chelsea,-186.54,1997-04-10
Chelsea,-197.9,1997-04-19
Chelsea,-195.06,1997-04-23
Chelsea,-184.24,1997-04-24
Chelsea,-184.24,1997-05-03
Chelsea,-179.6,1997-08-13
Chelsea,-162.2,1997-08-27
Chelsea,-152.86,1997-09-13
Chelsea,-144.03,1997-09-16
Chelsea,-144.03,1997-09-17
Chelsea,-148.77,1997-09-18
Chelsea,-135.43,1997-09-27
Chelsea,-115.45,1997-09-30
Chelsea,-115.45,1997-10-01
Chelsea,-123.06,1997-10-02
Chelsea,-118.52,1997-10-21
Chelsea,-118.53,1997-10-22
Chelsea,-121.12,1997-10-23
Chelsea,-134.48,1997-11-01
Chelsea,-124.64,1997-11-04
Chelsea,-124.64,1997-11-05
Chelsea,-134.28,1997-11-06
Chelsea,-132.36,1997-11-25
Chelsea,-132.36,1997-11-26
Chelsea,-127.93,1997-11-27
Chelsea,-127.15,1997-12-06
Chelsea,-121.74,1997-12-09
Chelsea,-121.74,1997-12-10
Chelsea,-117.85,1997-12-13
Chelsea,-119.61,1997-12-26
Chelsea,-122.93,1998-01-10
Chelsea,-121.81,1998-01-31
Chelsea,-142.11,1998-03-03
Chelsea,-142.12,1998-03-04
Chelsea,-145.27,1998-03-05
Chelsea,-119.81,1998-03-14
Chelsea,-115.34,1998-03-17
Chelsea,-115.34,1998-03-18
Chelsea,-104.62,1998-03-19
Chelsea,-95.73,1998-03-28
Chelsea,-99.65,1998-04-02
Chelsea,-103.9,1998-04-16
Chelsea,-104.7,1998-05-13
Chelsea,-90.86,1999-08-11
Chelsea,-93.57,1999-08-14
Chelsea,-105.36,1999-08-25
Chelsea,-109.88,1999-09-14
Chelsea,-102.12,1999-09-15
Chelsea,-103.96,1999-09-16
Chelsea,-109.01,1999-09-21
Chelsea,-114.57,1999-09-22
Chelsea,-108.02,1999-09-28
Chelsea,-105.33,1999-09-29
Chelsea,-108.28,1999-09-30
Chelsea,-69.46,1999-10-16
Chelsea,-79.44,1999-10-19
Chelsea,-72.15,1999-10-20
Chelsea,-55.73,1999-10-21
Chelsea,-55.72,1999-10-23
Chelsea,-49.67,1999-10-26
Chelsea,-44.89,1999-10-27
Chelsea,-51.2,1999-10-28
Chelsea,-71.58,1999-11-02
Chelsea,-72.76,1999-11-03
Chelsea,-68.08,1999-11-04
Chelsea,-77.47,1999-11-20
Chelsea,-82.71,1999-11-23
Chelsea,-72.58,1999-11-24
Chelsea,-68.8,1999-11-25
Chelsea,-67.21,1999-12-02
Chelsea,-83.91,1999-12-07
Chelsea,-77.31,1999-12-08
Chelsea,-84.25,1999-12-09
Chelsea,-105.95,1999-12-26
Liverpool,0.0,1990-01-01
Liverpool,0.0,1990-01-20
Liverpool,0.0,1990-03-03
Liverpool,0.0,1990-03-21
Liverpool,0.0,1990-04-14
Liverpool,0.0,1990-04-21
Liverpool,0.0,1990-04-28
Liverpool,0.0,1990-05-05
Liverpool,0.0,1990-08-25
Liverpool,0.0,1990-09-01
Liverpool,0.0,1990-09-08
Liverpool,0.0,1990-09-19
Liverpool,0.0,1990-09-22
Liverpool,0.0,1990-09-29
Liverpool,0.0,1990-10-03
Liverpool,0.0,1990-10-20
Liverpool,0.0,1990-10-24
Liverpool,0.0,1990-10-27
Liverpool,0.0,1990-11-07
Liverpool,0.0,1990-11-10
Liverpool,0.0,1990-12-15
Liverpool,0.0,1990-12-26
Liverpool,0.0,1991-01-01
Liverpool,-2.71,1991-03-06
Liverpool,0.0,1991-03-19
Liverpool,0.0,1991-03-20
Liverpool,0.0,1991-03-23
Liverpool,0.0,1991-03-30
Liverpool,-28.51,1991-04-10
Liverpool,-10.82,1991-04-24
Liverpool,-10.82,1991-05-04
Liverpool,-34.12,1991-05-11
Liverpool,-34.88,1991-05-15
Liverpool,-34.87,1991-08-17
Liverpool,-13.06,1991-08-21
Liverpool,-21.11,1991-08-24
Liverpool,-9.89,1991-08-31
Liverpool,-7.7,1991-09-04
Liverpool,-7.69,1991-09-07
Liverpool,0.0,1991-09-14
Liverpool,-9.11,1991-09-17
Liverpool,-9.12,1991-09-18
Liverpool,-12.8,1991-09-21
Liverpool,-23.53,1991-09-28
Liverpool,-38.87,1991-10-01
Liverpool,-38.87,1991-10-02
Liverpool,-40.88,1991-10-06
Liverpool,-38.9,1991-10-19
Liverpool,-41.03,1991-10-23
Liverpool,-56.69,1991-10-26
Liverpool,-55.37,1991-11-02
Liverpool,-52.33,1991-11-06
Liverpool,-11.58,1991-11-07
Liverpool,-10.4,1991-11-23
Liverpool,-9.1,1991-11-27
Liverpool,-1.55,1991-12-11
Liverpool,0.0,1991-12-15
Liverpool,0.0,1991-12-26
Liverpool,0.0,1992-01-01
Liverpool,0.0,1992-01-11
Liverpool,0.0,1992-01-18
Liverpool,0.0,1992-02-01
Liverpool,0.0,1992-02-08
Liverpool,0.0,1992-02-22
Liverpool,0.0,1992-03-04
Liverpool,-4.58,1992-03-07
Liverpool,-20.25,1992-03-18
Liverpool,-25.28,1992-03-28
Liverpool,-64.85,1992-04-11
Liverpool,-79.11,1992-04-18
Liverpool,-79.16,1992-04-20
Liverpool,-82.76,1992-05-02
Liverpool,-85.92,1992-08-29
Liverpool,-75.88,1992-09-12
Liverpool,-69.0,1992-09-16
Liverpool,-88.36,1992-09-28
Liverpool,-92.75,1992-09-29
Liverpool,-92.75,1992-09-30
Liverpool,-92.75,1992-10-01
Liverpool,-92.75,1992-10-03
Liverpool,-89.85,1992-10-09
Liverpool,-92.33,1992-10-20
Liverpool,-92.33,1992-10-21
Liverpool,-92.32,1992-10-22
Liverpool,-100.05,1992-10-24
Liverpool,-113.56,1992-11-04
Liverpool,-126.97,1992-11-07
Liverpool,-99.13,1992-11-28
Liverpool,-57.7,1992-12-19
Liverpool,-67.35,1992-12-26
Liverpool,-62.01,1992-12-28
Liverpool,-71.72,1993-01-09
Liverpool,-87.78,1993-01-16
Liverpool,-103.88,1993-02-20
Liverpool,-110.47,1993-02-28
Liverpool,-96.49,1993-03-20
Liverpool,-90.33,1993-03-24
Liverpool,-87.07,1993-03-28
Liverpool,-110.93,1993-04-12
Liverpool,-109.54,1993-04-21
Liverpool,-119.01,1993-09-01
Liverpool,-129.57,1993-09-11
Liverpool,-118.82,1993-09-12
Liverpool,-129.6,1993-09-15
Liverpool,-153.85,1993-09-28
Liverpool,-153.85,1993-09-29
Liverpool,-160.11,1993-10-16
Liverpool,-159.05,1993-10-19
Liverpool,-159.05,1993-10-20
Liverpool,-149.67,1993-10-23
Liverpool,-152.89,1993-10-30
Liverpool,-150.74,1993-11-03
Liverpool,-160.5,1993-11-24
Liverpool,-152.81,1993-11-27
Liverpool,-162.48,1993-12-08
Liverpool,-156.25,1993-12-11
Liverpool,-166.34,1994-01-01
Liverpool,-148.53,1994-01-15
Liverpool,-142.36,1994-01-22
Liverpool,-156.66,1994-03-02
Liverpool,-156.65,1994-03-05
Liverpool,-143.78,1994-03-15
Liverpool,-151.51,1994-03-19
Liverpool,-146.04,1994-03-29
Liverpool,-151.84,1994-04-02
Liverpool,-153.35,1994-04-04
Liverpool,-148.9,1994-04-12
Liverpool,-148.89,1994-04-16
Liverpool,-152.28,1994-04-23
Liverpool,-147.01,1994-04-27
Liverpool,-172.19,1994-05-04
Liverpool,-174.86,1994-08-20
Liverpool,-136.1,1994-09-13
Liverpool,-136.11,1994-09-14
Liverpool,-137.59,1994-09-15
Liverpool,-129.15,1994-09-27
Liverpool,-129.15,1994-09-28
Liverpool,-126.36,1994-09-29
Liverpool,-118.49,1994-10-08
Liverpool,-104.11,1994-10-15
Liverpool,-111.98,1994-10-18
Liverpool,-111.99,1994-10-19
Liverpool,-107.38,1994-10-20
Liverpool,-107.38,1994-10-22
Liverpool,-110.79,1994-10-29
Liverpool,-119.13,1994-11-01
Liverpool,-119.13,1994-11-02
Liverpool,-111.15,1994-11-03
Liverpool,-127.99,1994-11-23
Liverpool,-115.35,1994-11-26
Liverpool,-120.51,1994-12-03
Liverpool,-122.72,1994-12-07
Liverpool,-134.87,1994-12-17
Liverpool,-119.6,1994-12-26
Liverpool,-106.07,1994-12-31
Liverpool,-105.81,1995-02-11
Liverpool,-124.53,1995-02-25
Liverpool,-102.92,1995-03-02
Liverpool,-115.38,1995-03-15
Liverpool,-109.42,1995-03-16
Liverpool,-84.55,1995-03-22
Liverpool,-79.76,1995-04-06
